rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
274.461547851562,3.61133599281311,76,1924,1,0,0,0,1713
373.589752197266,4.72898435592651,79,1924,3,0,0,0,1852
876.153869628906,10.9519233703613,80,1924,2,0,0,1,414
462.666687011719,5.5742974281311,83,1924,1,0,0,1,1011
904.564086914062,10.3972873687744,87,1924,3,0,0,1,925
701.897399902344,7.79886150360107,90,1924,2,0,0,1,1832
575.94873046875,5.99946689605713,96,1924,1,0,0,1,1013
373.128204345703,3.80743026733398,98,1924,1,0,0,1,816
307.846160888672,3.07846140861511,100,1924,2,0,0,1,521
487.076904296875,4.77526378631592,102,1924,1,0,0,1,1011
333.897430419922,3.14997601509094,106,1924,1,0,0,0,816
547.589782714844,5.07027530670166,108,1924,2,0,0,1,1243
344.615386962891,3.16160917282104,109,1924,1,0,0,0,816
446.307678222656,4.05734252929688,110,1924,1,0,0,0,1236
808.410278320312,6.85093307495117,118,1924,2,0,0,1,1853
1021.38458251953,8.5115385055542,120,1924,2,0,0,1,512
447.743591308594,3.73119640350342,120,1924,2,0,0,1,521
283.94873046875,10.1410255432129,28,1929,2,0,0,1,412
231.846160888672,7.72820520401001,30,1929,1,0,0,1,1811
342.05126953125,11.0339126586914,31,1929,2,0,0,1,360
308.666687011719,9.95699024200439,31,1929,1,0,0,1,1812
202.256408691406,6.32051277160645,32,1929,2,0,0,1,210
299.384613037109,8.80543041229248,34,1929,1,0,0,1,813
302.923095703125,8.65494346618652,35,1929,2,0,0,1,372
383.230773925781,10.9494514465332,35,1929,2,0,0,1,321
319.692321777344,9.13406658172607,35,1929,2,0,0,1,563
373.641021728516,10.0984058380127,37,1929,2,0,0,1,412
278.820526123047,7.33737945556641,38,1929,2,0,0,1,1261
415.692291259766,10.9392709732056,38,1929,1,0,0,1,563
271.538452148438,7.14574861526489,38,1929,1,0,0,1,122
361.897430419922,9.04743576049805,40,1929,1,0,0,1,816
413.94873046875,10.3487176895142,40,1929,2,0,0,1,512
368.358978271484,9.20897483825684,40,1929,2,0,0,1,541
202,4.48888874053955,45,1929,2,0,0,0,350
366.564086914062,8.14586734771729,45,1929,1,0,0,1,563
332.871795654297,7.39714908599854,45,1929,1,1,0,1,915
222.923080444336,4.74304437637329,47,1929,1,0,0,1,916
295.384613037109,6.28477907180786,47,1929,1,0,0,1,522
243.384613037109,5.07051277160645,48,1929,1,0,0,1,163
397.384613037109,7.94769239425659,50,1929,1,0,0,1,623
184.820510864258,3.69641041755676,50,1929,2,0,0,0,914
494.102569580078,9.88205146789551,50,1929,2,0,0,0,210
405.076934814453,8.10153865814209,50,1929,3,0,0,1,1263
177.435897827148,3.54871797561646,50,1929,2,0,0,0,1335
452.256408691406,8.86777400970459,51,1929,1,1,0,1,1833
437.487152099609,8.41321468353271,52,1929,1,0,0,1,816
224.923080444336,4.32544374465942,52,1929,1,0,0,1,611
468.923095703125,9.01775360107422,52,1929,1,0,0,1,543
566.666687011719,10.8974361419678,52,1929,2,0,0,1,210
281.384613037109,5.21082544326782,54,1929,2,0,0,1,390
190,3.51851844787598,54,1929,1,0,0,1,816
499.076934814453,9.24216461181641,54,1929,1,0,0,0,1924
351.179473876953,6.50332307815552,54,1929,2,0,0,1,563
455.487182617188,8.28158473968506,55,1929,2,0,0,1,942
390.358978271484,7.09743595123291,55,1929,1,0,0,1,1514
239.28205871582,4.27289390563965,56,1929,1,0,0,1,1713
526.923095703125,9.40934371948242,56,1929,2,0,0,1,360
148.256408691406,2.64743590354919,56,1929,1,0,0,0,551
197.692306518555,3.5302197933197,56,1929,1,0,0,0,822
332.1025390625,5.82635879516602,57,1929,1,0,0,1,623
157.230773925781,2.71087551116943,58,1929,2,0,0,0,232
121.641021728516,2.06171226501465,59,1929,1,0,0,1,1832
174.820510864258,2.963059425354,59,1929,1,0,0,1,372
502.717956542969,8.37863063812256,60,1929,1,0,0,1,624
305.948699951172,5.09914493560791,60,1929,2,0,0,0,383
301.230773925781,5.02051258087158,60,1929,2,0,0,1,425
497.333312988281,8.28888702392578,60,1929,1,0,0,1,623
473.692321777344,7.89487218856812,60,1929,2,0,0,1,914
137.025650024414,2.24632215499878,61,1929,1,0,0,0,1402
345.333343505859,5.56989240646362,62,1929,2,0,0,1,1243
250.102569580078,4.03391218185425,62,1929,1,0,0,0,1132
568.615417480469,9.17121505737305,62,1929,1,0,1,1,816
562.410217285156,9.07113265991211,62,1929,2,0,0,1,350
245.897430419922,3.90313386917114,63,1929,1,0,0,0,1132
483.025665283203,7.66707181930542,63,1929,1,0,0,0,210
597.230773925781,9.47985172271729,63,1929,2,0,0,1,2134
269.94873046875,4.28490018844604,63,1929,2,0,0,1,942
256.666656494141,4.01041698455811,64,1929,1,0,0,1,1912
557.94873046875,8.71794891357422,64,1929,1,0,0,1,1812
242.564102172852,3.79006409645081,64,1929,1,0,0,0,915
266.256408691406,4.09625244140625,65,1929,1,0,0,1,1921
319.487182617188,4.9151873588562,65,1929,1,0,0,1,261
635.538513183594,9.77751350402832,65,1929,1,0,0,1,252
512.974365234375,7.89191293716431,65,1929,2,0,0,0,210
591.640991210938,9.10216903686523,65,1929,1,0,0,1,1122
454.256408691406,6.98855924606323,65,1929,2,0,0,1,372
258.512817382812,3.9771203994751,65,1929,2,0,0,0,961
701.897399902344,10.7984199523926,65,1929,2,0,0,1,151
601.179504394531,9.2489185333252,65,1929,1,0,0,0,1811
252.615386962891,3.82750558853149,66,1929,2,0,0,1,813
624.358947753906,9.45998477935791,66,1929,2,0,0,1,563
402.564117431641,6.00842046737671,67,1929,2,0,0,0,350
622.820495605469,9.29583072662354,67,1929,2,0,0,1,914
306.923065185547,4.51357460021973,68,1929,2,0,0,1,926
599.179504394531,8.81146144866943,68,1929,2,0,0,1,232
593.282043457031,8.59829235076904,69,1929,2,0,0,1,926
384.923065185547,5.49890279769897,70,1929,1,0,0,1,915
388.256408691406,5.54651784896851,70,1929,2,0,0,0,232
372.974365234375,5.32820510864258,70,1929,1,0,0,1,1924
605.743591308594,8.65347766876221,70,1929,1,0,0,1,822
102.717948913574,1.46739900112152,70,1929,1,0,0,0,1911
528.717956542969,7.44673299789429,71,1929,1,0,0,1,816
303.692321777344,4.16016864776611,73,1929,1,0,0,1,822
418.615386962891,5.65696430206299,74,1929,2,0,1,1,153
597.743591308594,8.07761573791504,74,1929,1,0,0,1,422
414.974365234375,5.53298950195312,75,1929,1,0,0,1,611
773.333312988281,10.3111133575439,75,1929,2,0,0,1,565
320.256408691406,4.21390008926392,76,1929,1,0,0,1,624
547.025634765625,7.19770765304565,76,1929,1,1,0,1,1812
401.179473876953,5.27867698669434,76,1929,1,0,0,1,251
282.717956542969,3.71997261047363,76,1929,1,0,0,0,2513
460.307678222656,6.05668210983276,76,1929,2,0,0,1,360
339.025634765625,4.46086359024048,76,1929,1,0,0,1,623
347.641052246094,4.57422399520874,76,1929,2,0,0,0,561
412.461517333984,5.42712306976318,76,1929,1,0,0,1,1011
491.282043457031,6.38028717041016,77,1929,2,0,0,1,913
404.717956542969,5.18869256973267,78,1929,1,0,0,1,1011
260.307708740234,3.33727788925171,78,1929,2,0,0,0,941
759.076904296875,9.7317533493042,78,1929,1,0,0,1,261
440.307678222656,5.64496946334839,78,1929,1,0,0,1,1011
717.94873046875,9.20447254180908,78,1929,2,0,0,1,541
403.589752197266,5.10873126983643,79,1929,1,0,0,1,813
271.128204345703,3.43200278282166,79,1929,1,0,0,0,2513
435.128204345703,5.43910264968872,80,1929,1,0,0,1,1714
492.358947753906,6.15448713302612,80,1929,2,0,0,1,421
705.794921875,8.82243633270264,80,1929,2,0,0,1,914
209.128204345703,2.614102602005,80,1929,1,0,0,0,2513
391.948699951172,4.89935922622681,80,1929,1,0,0,1,261
251.076919555664,3.13846158981323,80,1929,1,0,0,0,812
409.179504394531,5.11474370956421,80,1929,1,0,0,1,552
230.923065185547,2.88653826713562,80,1929,2,0,0,0,350
357.230743408203,4.41025590896606,81,1929,1,0,0,0,331
461.846130371094,5.70180511474609,81,1929,2,0,0,1,914
385.743591308594,4.70419025421143,82,1929,2,0,0,1,411
419.435913085938,5.11507225036621,82,1929,1,0,0,1,1812
374.820526123047,4.51591014862061,83,1929,1,1,0,0,1025
379.846160888672,4.5764594078064,83,1929,1,0,0,1,1011
465.076934814453,5.60333824157715,83,1929,2,0,0,1,350
652.1025390625,7.76312303543091,84,1929,2,0,0,1,350
370,4.35294103622437,85,1929,2,0,0,1,1243
567.435913085938,6.67571783065796,85,1929,2,0,0,1,1243
179.897430419922,2.11644053459167,85,1929,1,0,0,0,1812
346.871795654297,4.03339338302612,86,1929,2,0,0,1,961
141.230758666992,1.64221847057343,86,1929,1,0,0,0,1812
357.8974609375,4.1137638092041,87,1929,2,0,0,0,350
380.666656494141,4.32575750350952,88,1929,2,0,0,0,941
291.589721679688,3.31351947784424,88,1929,1,0,0,1,822
280.358978271484,3.04737997055054,92,1929,1,0,0,0,816
333.487182617188,3.58588361740112,93,1929,1,0,0,0,2513
218.051284790039,2.31969499588013,94,1929,1,0,1,1,2513
417.435882568359,4.39406204223633,95,1929,1,0,0,1,1711
914.615356445312,9.52724647521973,96,1929,2,0,0,1,414
755.641052246094,7.87126159667969,96,1929,1,0,0,0,1811
470.615386962891,4.90224361419678,96,1929,1,0,0,1,611
498.820526123047,5.09000539779663,98,1929,2,0,0,1,1243
1061.58984375,10.8325490951538,98,1929,2,0,0,1,411
794.666625976562,8.10884094238281,98,1929,2,0,0,1,543
956.871826171875,9.56871795654297,100,1929,2,0,0,1,414
543.846130371094,5.43846130371094,100,1929,1,0,0,1,543
517.025634765625,5.11906576156616,101,1929,1,1,0,1,1011
556.410278320312,5.50901031494141,101,1929,2,0,0,1,914
304.512817382812,3.01497840881348,101,1929,2,0,0,1,1372
336,3.29411792755127,102,1929,2,0,0,1,122
322.410247802734,3.13019704818726,103,1929,1,0,0,0,816
545.84619140625,5.24852323532104,104,1929,3,0,0,1,912
502.974365234375,4.79023170471191,105,1929,3,0,0,1,925
558.974365234375,5.32356405258179,105,1929,1,0,0,1,541
418.923095703125,3.91516923904419,107,1929,2,0,0,1,1243
361.025634765625,3.3121614456176802,109,1929,2,0,0,1,914
741.282043457031,6.80075359344482,109,1929,1,0,0,1,282
558.717956542969,5.12585258483887,109,1929,2,0,0,1,913
589.384643554688,5.35804128646851,110,1929,1,0,0,1,1011
638.615417480469,5.80559492111206,110,1929,2,0,0,0,360
995.487182617188,9.04988193511963,110,1929,2,0,0,1,232
709.846130371094,6.45314884185791,110,1929,3,0,0,1,912
1008.30767822266,9.16643047332764,110,1929,2,0,0,1,914
212.153854370117,1.92867136001587,110,1929,2,0,0,1,531
205.230773925781,1.86573433876038,110,1929,3,0,0,0,911
711.076904296875,6.29271793365479,113,1929,2,0,0,1,426
578.359008789062,5.07332372665405,114,1929,1,0,0,1,914
659.282043457031,5.73288679122925,115,1929,2,0,0,1,913
820.717956542969,6.8393177986145,120,1929,2,1,0,1,1243
544.820495605469,4.54017114639282,120,1929,1,0,0,1,1011
661.282043457031,5.37627696990967,123,1929,1,0,0,1,816
693.333312988281,5.63685655593872,123,1929,2,0,0,1,913
496.717926025391,4.03835678100586,123,1929,1,0,0,1,816
712.358947753906,5.69887161254883,125,1929,2,0,0,1,913
875.230773925781,6.83773803710938,128,1929,1,1,0,1,273
654.820495605469,5.03708076477051,130,1929,1,1,0,0,242
968.820495605469,7.45246648788452,130,1929,2,0,0,1,331
885.692321777344,6.70978975296021,132,1929,2,0,0,1,1243
523.743591308594,3.85105586051941,136,1929,1,0,0,0,623
549.179504394531,3.95093178749084,139,1929,1,0,0,1,812
1149.53845214844,8.2109899520874,140,1929,2,1,0,1,1243
721.94873046875,5.12020397186279,141,1929,1,0,0,1,1011
655.435913085938,4.52024745941162,145,1929,2,1,0,1,163
562.205139160156,3.87727689743042,145,1929,1,0,0,1,1238
516.666687011719,3.33333325386047,155,1929,1,1,0,1,163
155.589736938477,2.77838826179504,56,1930,2,0,0,0,1615
273.435913085938,4.71441221237183,58,1930,1,1,0,1,916
500.358978271484,7.14798450469971,70,1930,2,0,0,1,731
378.102569580078,4.72628164291382,80,1930,1,0,0,1,916
816,9.59999942779541,85,1930,2,0,0,1,926
809.538452148438,9.30504131317139,87,1930,1,0,1,1,624
275.384613037109,3.09420919418335,89,1930,1,0,0,1,816
428,4.19607830047607,102,1930,1,0,0,1,916
512.358947753906,4.97435903549194,103,1930,1,0,0,1,1404
134.358978271484,3.73219394683838,36,1931,1,0,0,0,713
474.974365234375,8.96177959442139,53,1931,1,1,0,1,1236
565.8974609375,8.84214878082275,64,1931,2,0,0,0,1243
157.743591308594,2.25348019599915,70,1931,1,0,0,0,623
1075.94873046875,9.43814849853516,114,1931,2,1,1,1,1853
272.769256591797,5.8036003112793,47,1932,1,0,0,1,1812
262.615386962891,5.4711537361145,48,1932,1,0,0,1,1812
258.410247802734,5.06686782836914,51,1932,1,0,0,1,1812
351.948699951172,6.76824617385864,52,1932,1,0,0,1,1812
278.102569580078,4.9661169052124,56,1932,1,0,0,1,1812
269.794860839844,5.99544095993042,45,1933,1,0,0,1,1641
417.692321777344,7.07953310012817,59,1933,1,0,0,1,1911
377.589752197266,6.99240493774414,54,1934,2,0,0,1,922
342.820526123047,6.23310232162476,55,1934,2,0,0,1,1615
292.307678222656,5.03978776931763,58,1934,1,0,0,0,1133
223.641021728516,3.49439120292664,64,1934,2,0,0,1,1372
589.794860839844,8.07938003540039,73,1934,2,0,0,1,1853
354.564117431641,4.02913808822632,88,1934,2,0,0,1,1372
275.538452148438,3.13111901283264,88,1934,2,0,0,1,1372
185.487182617188,4.75608205795288,39,1935,1,0,0,1,1132
306.256408691406,7.65641021728516,40,1935,1,0,0,1,1132
382.512847900391,5.97676420211792,64,1935,1,0,0,1,2524
799.487182617188,10.6598310470581,75,1935,1,0,0,1,1402
398.205139160156,4.85616016387939,82,1935,1,0,0,1,623
713.282043457031,8.59375858306885,83,1935,2,0,0,1,925
377.538482666016,4.49450588226318,84,1935,3,0,0,0,925
510.410247802734,5.10410261154175,100,1935,2,0,0,1,1243
55.2307662963867,1.25524461269379,44,1936,2,0,0,0,712
254.358978271484,5.65242052078247,45,1936,1,0,0,1,1612
304.102569580078,5.52913856506348,55,1936,1,0,0,1,2524
248.358963012695,4.35717487335205,57,1936,1,0,0,1,2524
516,8.8965539932251,58,1936,2,0,0,0,2529
640.769226074219,10.1709384918213,63,1936,2,0,0,1,1372
459.589752197266,7.07061052322388,65,1936,3,0,0,1,372
341.846130371094,5.10218095779419,67,1936,2,0,0,0,943
584,7.58441543579102,77,1936,1,0,0,1,2524
407.076904296875,5.21893310546875,78,1936,2,0,0,1,233
319.94873046875,4.10190677642822,78,1936,2,0,0,1,1375
392.564117431641,4.51223134994507,87,1936,2,0,0,1,712
368.153869628906,3.83493590354919,96,1936,3,0,0,1,1335
119.589744567871,2.78115677833557,43,1937,2,0,0,0,1242
361.589721679688,8.03532791137695,45,1937,1,0,0,1,1622
360.307678222656,6.79825639724731,53,1937,2,0,0,1,1243
271.897430419922,5.03513765335083,54,1937,1,0,0,1,732
406.615386962891,7.01061010360718,58,1937,2,0,0,1,732
381.179473876953,6.35299015045166,60,1937,1,0,0,1,2524
577.179504394531,9.46195983886719,61,1937,2,0,0,0,563
297.076904296875,4.64182662963867,64,1937,2,0,0,1,2524
626.051330566406,9.48562526702881,66,1937,2,0,0,1,1243
529.692321777344,6.96963596343994,76,1937,2,0,0,1,1241
543.743591308594,7.15452289581299,76,1937,1,0,0,1,1942
542.769226074219,6.53938961029053,83,1937,2,0,0,1,1854
583.589721679688,6.78592824935913,86,1937,1,0,0,0,1236
137.179489135742,3.81054091453552,36,1938,1,0,0,0,2222
302.153839111328,7.55384588241577,40,1938,2,0,0,1,1954
160.358978271484,3.81807136535645,42,1938,1,0,0,1,1921
203.94873046875,4.33933448791504,47,1938,2,0,0,0,411
366.358978271484,6.31653308868408,58,1938,1,0,0,1,1213
283.94873046875,4.81269025802612,59,1938,1,0,0,1,1714
111.230766296387,1.76556766033173,63,1938,1,0,0,0,1622
303.692321777344,4.8205132484436,63,1938,1,0,0,1,1713
579.743591308594,7.83437442779541,74,1938,2,0,0,1,1241
240.256408691406,8.58058452606201,28,1939,1,0,0,1,2414
293.230773925781,9.77435874938965,30,1939,1,0,0,1,332
168.358963012695,5.61196422576904,30,1939,1,0,0,0,331
270.923065185547,8.73945045471191,31,1939,2,0,0,0,914
307.692321777344,9.32400989532471,33,1939,1,0,0,1,963
175.230773925781,5.31002569198608,33,1939,2,0,0,1,541
273.179504394531,8.27816867828369,33,1939,1,0,0,1,252
120.97435760498,3.45641016960144,35,1939,1,0,0,0,1112
114.461540222168,3.27032971382141,35,1939,1,0,0,0,2314
299.179504394531,8.54798412322998,35,1939,2,0,0,1,372
375.538452148438,10.7296714782715,35,1939,1,0,0,1,962
205.282043457031,5.70227718353271,36,1939,1,0,0,1,2524
92.1025695800781,2.36160397529602,39,1939,1,0,0,0,2222
250.564102172852,6.42471790313721,39,1939,1,0,0,1,1924
204.205139160156,4.86202669143677,42,1939,1,0,1,1,2221
347.333312988281,8.26984119415283,42,1939,2,0,0,1,210
99.2307662963867,2.36263728141785,42,1939,2,0,0,1,964
387.128204345703,9.00298023223877,43,1939,2,0,0,1,411
366.05126953125,8.51282024383545,43,1939,1,0,0,1,1401
478.820526123047,10.882287979126,44,1939,1,0,0,1,623
172.974349975586,3.84387421607971,45,1939,2,0,0,1,415
203.743576049805,4.52763509750366,45,1939,1,0,0,1,2528
271.282043457031,6.02849245071411,45,1939,1,0,0,1,1841
347.384613037109,7.23717975616455,48,1939,1,0,0,1,822
329.846160888672,6.87179470062256,48,1939,2,0,0,1,210
279.025634765625,5.81303548812866,48,1939,1,0,0,1,1011
423.589752197266,8.47179508209229,50,1939,1,0,0,1,2222
522.05126953125,10.0394458770752,52,1939,1,0,0,1,816
342.923095703125,6.47024583816528,53,1939,2,0,0,0,543
408.923095703125,7.71552848815918,53,1939,2,0,0,1,2523
535.282104492188,10.0996618270874,53,1939,1,0,0,1,1624
539.179504394531,9.9848051071167,54,1939,2,0,0,1,413
193.33332824707,3.51515173912048,55,1939,2,0,0,1,532
402.358947753906,7.31561517715454,55,1939,1,0,0,1,1516
250.307693481445,4.55104875564575,55,1939,2,0,1,1,425
269.230773925781,4.89510488510132,55,1939,2,0,0,1,273
630.769226074219,11.4685335159302,55,1939,2,0,0,1,426
507.794891357422,9.06776428222656,56,1939,1,0,0,1,621
180.307693481445,3.21978044509888,56,1939,1,0,0,1,814
340.102569580078,5.96671295166016,57,1939,1,0,0,1,963
301.641021728516,5.2919487953186,57,1939,1,0,0,0,1015
382.256408691406,6.59062576293945,58,1939,1,0,0,1,1612
456.717926025391,7.87444639205933,58,1939,2,0,0,1,232
435.846160888672,7.51458978652954,58,1939,2,0,0,1,411
337.025634765625,5.81078433990479,58,1939,2,0,0,0,563
246.05126953125,4.17036056518555,59,1939,1,0,0,0,734
645.589782714844,10.9421997070312,59,1939,3,0,0,1,925
509.128204345703,8.48547267913818,60,1939,2,0,0,1,2145
168.256408691406,2.80427312850952,60,1939,1,0,0,1,1714
594.410217285156,9.90683650970459,60,1939,1,0,0,1,261
274.410247802734,4.57350397109985,60,1939,2,0,0,1,541
122.820510864258,2.04700875282288,60,1939,1,0,0,0,1402
533.128173828125,8.88547134399414,60,1939,2,0,0,1,413
118.615386962891,1.97692310810089,60,1939,1,0,0,0,1925
297.743591308594,4.88104200363159,61,1939,1,0,0,1,916
324.923065185547,5.24069213867188,62,1939,2,0,0,1,350
325.128204345703,5.24400520324707,62,1939,1,0,0,1,916
263.487182617188,4.2497935295105,62,1939,2,0,0,1,961
583.179443359375,9.25681591033936,63,1939,2,0,0,1,411
317.487152099609,5.03947877883911,63,1939,1,0,0,1,1375
314.666656494141,4.99470901489258,63,1939,2,0,0,1,2135
506.564086914062,7.79329252243042,65,1939,2,0,0,0,2032
542.307678222656,8.34319496154785,65,1939,2,0,0,1,1831
354.205139160156,5.44930791854858,65,1939,2,0,0,0,232
283.179504394531,4.22655916213989,67,1939,2,0,0,1,1242
319.384613037109,4.76693439483643,67,1939,1,0,0,1,2525
271.179473876953,4.04745483398438,67,1939,2,0,0,1,425
485.897430419922,7.25220012664795,67,1939,2,0,0,1,941
637.794860839844,9.51932811737061,67,1939,1,0,0,0,962
557.076965332031,8.192307472229,68,1939,3,0,0,1,964
324.410247802734,4.77073860168457,68,1939,2,0,0,0,350
377.589752197266,5.55278968811035,68,1939,1,0,0,1,822
186.820510864258,2.70754361152649,69,1939,2,0,0,1,425
247.948715209961,3.59345960617065,69,1939,1,0,0,1,522
620.307678222656,8.98996448516846,69,1939,2,0,0,0,914
418.615386962891,5.98022079467773,70,1939,1,0,0,1,2522
626.564147949219,8.95091819763184,70,1939,2,0,0,1,734
467.025634765625,6.57782602310181,71,1939,2,0,0,1,360
607.282043457031,8.31893348693848,73,1939,2,0,0,1,926
613.487182617188,8.29036903381348,74,1939,2,0,0,0,942
271.076904296875,3.66320157051086,74,1939,1,0,0,1,916
537.282043457031,7.26056909561157,74,1939,1,0,0,1,1401
489.589752197266,6.44196939468384,76,1939,1,0,0,1,2414
218.564102172852,2.87584352493286,76,1939,1,0,0,1,1014
501.128204345703,6.50815916061401,77,1939,1,0,0,1,927
189.076934814453,2.42406296730042,78,1939,1,0,0,1,611
517.538452148438,6.63510799407959,78,1939,1,0,0,1,1401
371.589721679688,4.76397085189819,78,1939,2,0,0,1,426
285.538452148438,3.6144106388092,79,1939,1,0,0,1,816
856.051330566406,10.7006406784058,80,1939,2,0,0,0,1244
371.897430419922,4.59132671356201,81,1939,2,0,0,1,233
453.282073974609,5.52783107757568,82,1939,1,0,0,1,623
377.435882568359,4.60287666320801,82,1939,1,0,0,1,1011
337.538482666016,4.11632299423218,82,1939,1,0,0,1,1011
398.358978271484,4.74236869812012,84,1939,1,0,0,1,734
461.025634765625,5.48839998245239,84,1939,1,1,0,1,1714
264.974365234375,3.15445709228516,84,1939,1,0,0,1,1013
890.974365234375,10.4820518493652,85,1939,1,0,1,1,2024
365.538452148438,4.300452709198,85,1939,2,0,0,0,426
375.538452148438,4.36672592163086,86,1939,1,0,0,1,916
137.743591308594,1.60166966915131,86,1939,2,0,0,1,942
467.384613037109,5.31118965148926,88,1939,1,1,0,1,1714
438.205139160156,4.86894607543945,90,1939,2,0,0,1,412
299.589752197266,3.29219484329224,91,1939,1,0,0,0,611
506.769226074219,5.5083589553833,92,1939,1,0,0,1,1122
1256.51281738281,13.5108919143677,93,1939,2,0,0,1,426
323.179504394531,3.47504806518555,93,1939,1,0,0,0,611
679.333312988281,7.22694873809814,94,1939,2,1,0,1,1853
793.230773925781,8.34980010986328,95,1939,1,0,0,1,822
432,4.50000047683716,96,1939,1,0,0,0,816
584.564086914062,6.02643585205078,97,1939,2,0,0,1,411
661.846130371094,6.68531274795532,99,1939,2,0,1,1,914
348.051300048828,3.48051285743713,100,1939,1,0,0,1,522
787.435913085938,7.87435865402222,100,1939,2,0,0,1,411
745.743591308594,7.24023103713989,103,1939,1,0,0,1,1912
436.974334716797,4.20167636871338,104,1939,1,1,0,1,1112
642.615356445312,6.06241035461426,106,1939,2,0,0,1,413
419.487182617188,3.8841404914856,108,1939,2,0,0,1,231
1075.64099121094,9.77855396270752,110,1939,1,1,0,1,1313
845.333374023438,7.68484592437744,110,1939,2,0,0,1,413
575.743591308594,4.83818101882935,119,1939,2,0,0,0,531
570.615356445312,4.75512838363647,120,1939,1,0,0,1,251
646.820556640625,5.39016914367676,120,1939,3,0,0,1,2133
1234.71789550781,9.35392284393311,132,1939,2,0,1,1,961
404.461547851562,2.95227384567261,137,1939,1,1,0,1,522
462.615386962891,3.3043954372406,140,1939,2,1,0,1,415
273.692321777344,6.51648187637329,42,1940,1,0,0,1,1233
142.820510864258,2.80040192604065,51,1940,2,0,0,0,734
300.717956542969,5.27575349807739,57,1940,1,0,0,1,2525
307.230743408203,5.20730257034302,59,1940,1,0,0,1,2525
571.128173828125,8.15897464752197,70,1940,2,0,0,1,732
362.615386962891,4.8348708152771,75,1940,1,0,0,1,2525
745.794921875,7.7686972618103,96,1940,2,0,0,1,1375
485.128204345703,10.7806262969971,45,1941,1,0,0,1,1924
304.256408691406,6.7612509727478,45,1941,1,0,0,1,1924
374.769226074219,4.68461561203003,80,1941,1,0,0,1,734
503.538482666016,6.14071273803711,82,1941,1,0,0,1,734
367.846160888672,4.48592901229858,82,1941,1,0,0,1,734
612.256408691406,6.58340501785278,93,1941,1,0,0,1,734
449.692321777344,4.68429517745972,96,1941,1,0,0,1,1375
269.487182617188,4.56757926940918,59,1942,1,0,0,1,1375
221.025634765625,4.80490493774414,46,1948,1,0,0,1,1236
214.564102172852,4.37885904312134,49,1948,1,0,0,1,1236
652.564086914062,8.81843566894531,74,1948,3,0,1,1,925
77.0769271850586,1.97633135318756,39,1949,1,0,0,0,1613
538.564086914062,5.22877979278564,103,1949,1,0,0,1,323
285.589752197266,10.1996355056763,28,1950,1,0,0,1,612
256.717956542969,7.33480024337769,35,1950,1,0,0,1,2322
445.333343505859,9.27777862548828,48,1950,2,0,0,1,1343
421.794860839844,8.60806179046631,49,1950,1,0,0,1,612
256.410247802734,4.74833822250366,54,1950,2,0,0,0,926
289.692321777344,4.82820510864258,60,1950,1,0,0,0,552
419.743591308594,6.66259479522705,63,1950,1,0,0,1,2512
445.846160888672,5.18425607681274,86,1950,1,0,0,0,1131
336.923065185547,3.74358987808228,90,1950,1,0,0,0,2512
232.205123901367,5.66353845596313,41,1951,2,0,0,1,1244
387.8974609375,6.15710210800171,63,1951,1,0,0,1,2512
484.410247802734,7.33954906463623,66,1951,1,0,0,1,1855
302.256408691406,4.31794881820679,70,1951,1,0,0,0,734
346.769226074219,4.81623935699463,72,1951,2,0,0,1,2522
442.564117431641,5.02913761138916,88,1951,1,1,0,1,734
262.564117431641,8.20512866973877,32,1952,2,0,0,1,1543
320.564086914062,9.42835426330566,34,1952,1,0,0,1,1236
372.666687011719,9.31666660308838,40,1952,2,1,0,1,413
345.384613037109,8.2234468460083,42,1952,1,0,0,1,1236
202,4.80952453613281,42,1952,1,0,0,0,623
330.05126953125,7.67561006546021,43,1952,1,0,0,1,1236
442.05126953125,9.60980987548828,46,1952,2,0,1,1,1347
306.256408691406,6.51609230041504,47,1952,1,0,0,1,1236
152.461532592773,2.58409380912781,59,1952,1,0,0,0,2522
148.512817382812,2.47521376609802,60,1952,1,0,0,1,1714
266.256408691406,4.43760681152344,60,1952,2,0,0,0,413
293.538482666016,4.58653879165649,64,1952,1,0,0,1,1921
350.05126953125,5.30380487442017,66,1952,2,0,0,1,1372
200.410247802734,2.94720959663391,68,1952,3,0,0,1,163
281.641021728516,10.8323488235474,26,1953,2,0,0,1,360
344.512817382812,9.84322071075439,35,1953,1,0,0,1,2512
325.282043457031,8.79140472412109,37,1953,2,0,0,1,360
332.769256591797,8.99376392364502,37,1953,1,0,0,1,1236
378.717956542969,7.88995885848999,48,1953,1,0,0,1,1236
130.820510864258,2.66980600357056,49,1953,1,0,0,1,1712
434.410247802734,7.48983097076416,58,1953,2,0,0,1,425
360.820495605469,5.81968688964844,62,1953,2,0,0,0,522
319.282043457031,4.43447256088257,72,1953,2,0,0,0,522
173.128204345703,2.37161946296692,73,1953,2,0,0,1,360
448.051300048828,5.46404075622559,82,1953,1,0,0,1,1721
475.692291259766,5.53130769729614,86,1953,1,0,0,1,1721
444.410247802734,4.77860498428345,93,1953,1,0,0,1,1921
721.230773925781,6.80406141281128,106,1953,1,0,0,1,1721
229.025650024414,6.18988180160522,37,1954,1,0,0,1,2442
203.435897827148,4.7310676574707,43,1954,1,0,0,1,1612
